"DB_Class_Key","Symbol_human","GeneID_human","Symbol_mouse","GeneID_mouse"
"48010473","SLC44A5","204962","Slc44a5","242259"
"48010474","DENND2C","163259","Dennd2c","329727"
"48010475","GNA14","9630","Gna14","14675"
"48010476","SEMA3B","7869","Sema3b","20347"
"48010477","PRICKLE3","4007","Prickle3","54630"
"48010478","SYN1","6853","Syn1","20964"
"48010479","GRK5","2869","Grk5","14773"
"48010480","FGFBP1","9982","Fgfbp1","14181"
"48010481","MERTK","10461","Mertk","17289"
"48010482","ANAPC1","64682","Anapc1","17222"
"48010483","ZNF451","26036","Zfp451","98403"
"48010484","ACOXL","55289","Acoxl","74121"
"48010485","SLC26A6","65010","Slc26a6","171429"
"48010486","WDR11","55717","Wdr11","207425"
"48010487","UBR2","23304","Ubr2","224826"
"48010488","HNRNPUL2","221092","Hnrnpul2","68693"
"48010489","PKDCC","91461","Pkdcc","106522"
"48010490","FAM149A","25854","Fam149a","212326"
"48010491","ARFGEF3","57221","Arfgef3","215821"
"48010492","DLK2","65989","Dlk2","106565"
"48010493","PROP1","5626","Prop1","19127"
"48010494","BNIP1","662","Bnip1","224630"
"48010495","TJAP1","93643","Tjap1","74094"
"48010496","HCAR1","27198","Hcar1","243270"
"48010497","HCAR2","338442","Hcar2","80885"
"48010497","HCAR3","8843","Hcar2","80885"
"48010498","ZNF711","7552","Zfp711","245595"
"48010499","DNPH1","10591","Dnph1","381101"
"48010500","CCSAP","126731","Ccsap","73420"
"48010501","SMG6","23293","Smg6","103677"
"48010502","GBF1","8729","Gbf1","107338"
"48010503","PRR18","285800","Prr18","320111"
"48010504","SLF2","55719","Slf2","226151"
"48010505","GDPD2","54857","Gdpd2","71584"
"48010506","CALHM3","119395","Calhm3","240669"
"48010507","REM2","161253","Rem2","140743"
"48010508","PTRHD1","391356","Ptrhd1","69709"
"48010509","PROKR1","10887","Prokr1","58182"
"48010510","PROKR2","128674","Prokr2","246313"
"48010511","PPP3R2","5535","Ppp3r2","19059"
"48010512","ACTN1","87","Actn1","109711"
"48010513","MAP3K9","4293","Map3k9","338372"
"48010514","TMC8","147138","Tmc8","217356"
"48010515","FREM1","158326","Frem1","329872"
"48010516","MAPKAPK5","8550","Mapkapk5","17165"
"48010517","PRKAA2","5563","Prkaa2","108079"
"48010518","STMN3","50861","Stmn3","20262"
"48010519","LCLAT1","253558","Lclat1","225010"
"48010520","SPRY1","10252","Spry1","24063"
"48010521","PACS2","23241","Pacs2","217893"
"48010522","VILL","50853","Vill","22351"
"48010523","MED9","55090","Med9","192191"
"48010524","CRHR1","1394","Crhr1","12921"
"48010524","LINC02210-CRHR1","104909134","Crhr1","12921"
"48010525","TMEM169","92691","Tmem169","271711"
"48010526","LSAMP","4045","Lsamp","268890"
"48010527","FBN2","2201","Fbn2","14119"
"48010528","TMEM150C","441027","Tmem150c","231503"
"48010529","DIAPH2","1730","Diaph2","54004"
"48010530","DISC1","27185","Disc1","244667"
"48010531","LMBR1","64327","Lmbr1","56873"
"48010532","PRKCG","5582","Prkcg","18752"
"48010533","DCAF6","55827","Dcaf6","74106"
"48010534","GEMIN6","79833","Gemin6","67242"
"48010535","ULK2","9706","Ulk2","29869"
"48010536","MID2","11043","Mid2","23947"
"48010537","NECTIN1","5818","Nectin1","58235"
"48010538","EIF2AK4","440275","Eif2ak4","27103"
"48010539","AP2A1","160","Ap2a1","11771"
"48010540","MAPK8IP3","23162","Mapk8ip3","30957"
"48010541","PTTG1","9232","Pttg1","30939"
"48010541","PTTG2","10744","Pttg1","30939"
"48010541","PTTG3P","26255","Pttg1","30939"
"48010542","HHIPL1","84439","Hhipl1","214305"
"48010543","MED16","10025","Med16","216154"
"48010544","TMPRSS13","84000","Tmprss13","214531"
"48010545","CARD14","79092","Card14","170720"
"48010546","GPER1","2852","Gper1","76854"
"48010548","HECW2","57520","Hecw2","329152"
"48010549","SPOCK3","50859","Spock3","72902"
"48010550","ITIH5","80760","Itih5","209378"
"48010551","EPHA6","285220","Epha6","13840"
"48010552","ALOX5","240","Alox5","11689"
"48010553","PITPNC1","26207","Pitpnc1","71795"
"48010554","CPNE9","151835","Cpne9","211232"
"48010555","MYH7B","57644","Myh7b","668940"
"48010556","VPS16","64601","Vps16","80743"
"48010557","ATP11A","23250","Atp11a","50770"
"48010558","PLXNA2","5362","Plxna2","18845"
"48010559","DNAH12","201625","Dnah12","110083"
"48010560","ZFAND4","93550","Zfand4","67492"
"48010561","DOK7","285489","Dok7","231134"
"48010562","SDCCAG8","10806","Sdccag8","76816"
"48010563","RAP2A","5911","Rap2a","76108"
"48010564","MEGF6","1953","Megf6","230971"
"48010565","CACNG3","10368","Cacng3","54376"
"48010566","BEST2","54831","Best2","212989"
"48010567","CACNA1H","8912","Cacna1h","58226"
"48010568","TMOD1","7111","Tmod1","21916"
"48010569","PARD6B","84612","Pard6b","58220"
"48010570","KIF19BP","645357","Kif19b","101055939"
"48010571","RIMS1","22999","Rims1","116837"
"48010572","CSRNP2","81566","Csrnp2","207785"
"48010573","CNN1","1264","Cnn1","12797"
"48010574","SIKE1","80143","Sike1","66641"
"48010575","ERN2","10595","Ern2","26918"
"48010576","PHTF1","10745","Phtf1","18685"
"48010577","TNS2","23371","Tns2","209039"
"48010578","USP53","54532","Usp53","99526"
"48010579","GDF10","2662","Gdf10","14560"
"48010580","SPOCK2","9806","Spock2","94214"
"48010581","GLYAT","10249","Glyat","107146"
"48010584","GLYATL3","389396","Glyatl3","435528"
"48010585","HS3ST6","64711","Hs3st6","328779"
"48010586","KCNQ5","56479","Kcnq5","226922"
"48010587","OSBP","5007","Osbp","76303"
"48010588","BEND3","57673","Bend3","331623"
"48010589","MAP2K7","5609","Map2k7","26400"
"48010590","CLMN","79789","Clmn","94040"
"48010591","TACR2","6865","Tacr2","21337"
"48010592","KLHL2","11275","Klhl2","77113"
"48010593","FRMD5","84978","Frmd5","228564"
"48010594","COL19A1","1310","Col19a1","12823"
"48010595","NDST3","9348","Ndst3","83398"
"48010596","NDST4","64579","Ndst4","64580"
"48010597","ADRA1D","146","Adra1d","11550"
"48010598","TOX3","27324","Tox3","244579"
"48010599","ATRN","8455","Atrn","11990"
"48010600","CLSTN2","64084","Clstn2","64085"
"48010601","EML5","161436","Eml5","319670"
"48010602","IQCE","23288","Iqce","74239"
"48010603","MAP3K21","84451","Map3k21","234878"
"48010604","KCNAB1","7881","Kcnab1","16497"
"48010605","RAPGEF3","10411","Rapgef3","223864"
"48010606","MAGI3","260425","Magi3","99470"
"48010607","EIF4G3","8672","Eif4g3","230861"
"48010608","ARFGEF2","10564","Arfgef2","99371"
"48010609","EPB41L1","2036","Epb41l1","13821"
"48010610","CPEB3","22849","Cpeb3","208922"
"48010611","ANXA9","8416","Anxa9","71790"
"48010612","TET1","80312","Tet1","52463"
"48010613","TMEM184C","55751","Tmem184c","234463"
"48010614","CHRNA6","8973","Chrna6","11440"
"48010615","INPP4B","8821","Inpp4b","234515"
"48010616","TET2","54790","Tet2","214133"
"48010617","CCDC172","374355","Ccdc172","75645"
"48010618","STOX2","56977","Stox2","71069"
"48010619","CHST8","64377","Chst8","68947"
"48010620","QRFPR","84109","Qrfpr","229214"
"48010621","MMADHC","27249","Mmadhc","109129"
"48010622","TESK1","7016","Tesk1","21754"
"48010623","APELA","100506013","Apela","100038489"
"48010624","CIMAP3","128344","Cimap3","100503311"
"48010625","AIMP2","7965","Aimp2","231872"
"48010626","WDR17","116966","Wdr17","244484"
"48010627","HERC3","8916","Herc3","73998"
"48010628","ASB14","142686","Asb14","142687"
"48010629","GUCY1B1","2983","Gucy1b1","54195"
"48010630","KLHDC8B","200942","Klhdc8b","78267"
"48010631","TMEM72","643236","Tmem72","319776"
"48010632","CXXC4","80319","Cxxc4","319478"
"48010633","NEMP1","23306","Nemp1","210035"
"48010634","AP5S1","55317","Ap5s1","69596"
"48010635","C1QL4","338761","C1ql4","239659"
"48010636","PDZD7","79955","Pdzd7","100503041"
"48010637","MRPS12","6183","Mrps12","24030"
"48010638","TDRD9","122402","Tdrd9","74691"
"48010639","PLCL1","5334","Plcl1","227120"
"48010640","DNAJC22","79962","Dnajc22","72778"
"48010641","SERTAD4","56256","Sertad4","214791"
"48010642","CHL1","10752","Chl1","12661"
"48010643","CENPK","64105","Cenpk","60411"
"48010644","PHF3","23469","Phf3","213109"
"48010645","RASA3","22821","Rasa3","19414"
"48010646","SYT16","83851","Syt16","238266"
"48010647","MTCL2","140710","Mtcl2","320706"
"48010648","CIMIP5","130813","Cimip5","73667"
"48010649","C1orf127","148345","Gm572","230909"
"48010650","ARHGEF10L","55160","Arhgef10l","72754"
"48010651","SPP2","6694","Spp2","75396"
"48010652","PREPL","9581","Prepl","213760"
"48010653","CALD1","800","Cald1","109624"
"48010654","TMEM200C","645369","Tmem200c","622645"
"48010655","ATP10D","57205","Atp10d","231287"
"48010656","EDN3","1908","Edn3","13616"
"48010657","CRPPA","729920","Crppa","75847"
"48010658","ZBTB17","7709","Zbtb17","22642"
"48010659","ARHGEF19","128272","Arhgef19","213649"
"48010660","CCM2L","140706","Ccm2l","228788"
"48010661","CABLES2","81928","Cables2","252966"
"48010662","PIK3AP1","118788","Pik3ap1","83490"
"48010663","ZNF385A","25946","Zfp385a","29813"
"48010664","CPZ","8532","Cpz","242939"
"48010665","FBXO10","26267","Fbxo10","269529"
"48010666","R3HDML","140902","R3hdml","100043899"
"48010667","WDR19","57728","Wdr19","213081"
"48010668","ANTXRL","195977","Antxrl","239029"
"48010670","ZMIZ2","83637","Zmiz2","52915"
"48010671","MAML3","55534","Maml3","433586"
"48010672","VWA5B1","127731","Vwa5b1","75718"
"48010673","TTC3","7267","Ttc3","22129"
"48010674","NCKAP5L","57701","Nckap5l","380969"
"48010675","TMEM240","339453","Tmem240","381582"
"48010676","VWC2","375567","Vwc2","319922"
"48010677","SLC2A1","6513","Slc2a1","20525"
"48010678","WDFY4","57705","Wdfy4","545030"
"48010679","LRRC18","474354","Lrrc18","67580"
"48010680","IQCC","55721","Iqcc","230767"
"48010681","TMEM234","56063","Tmem234","76799"
"48010682","OIP5","11339","Oip5","70645"
"48010683","AGTPBP1","23287","Agtpbp1","67269"
"48010684","SMIM18","100507341","Smim18","72632"
"48010685","UBR4","23352","Ubr4","69116"
"48010686","IFFO2","126917","Iffo2","212632"
"48010687","AVPR2","554","Avpr2","12000"
"48010688","CPLX3","594855","Cplx3","235415"
"48010689","FBXO41","150726","Fbxo41","330369"
"48010690","ZBTB46","140685","Zbtb46","72147"
"48010691","LMOD3","56203","Lmod3","320502"
"48010692","MPDZ","8777","Mpdz","17475"
"48010693","PLEKHN1","84069","Plekhn1","231002"
"48010694","TMEM109","79073","Tmem109","68539"
"48010695","ACR","49","Acr","11434"
"48010696","TMPRSS12","283471","Tmprss12","75002"
"48010697","NTSR1","4923","Ntsr1","18216"
"48010698","HPSE2","60495","Hpse2","545291"
"48010699","MCTP1","79772","Mctp1","78771"
"48010700","ANKRD2","26287","Ankrd2","56642"
"48010701","PAM","5066","Pam","18484"
"48010702","PDZPH1P","105379197","Pdzph1","69239"
"48010703","SAMHD1","25939","Samhd1","56045"
"48010704","ASB18","401036","Asb18","208372"
"48010705","CALY","50632","Caly","68566"
"48010706","DKK1","22943","Dkk1","13380"
"48010707","PRKX","5613","Prkx","19108"
"48010707","PRKY","5616","Prkx","19108"
"48010708","CNTLN","54875","Cntln","338349"
"48010709","MAP3K1","4214","Map3k1","26401"
"48010710","PALB2","79728","Palb2","233826"
"48010711","PSD","5662","Psd","73728"
"48010712","PRSS12","8492","Prss12","19142"
"48010713","PIGT","51604","Pigt","78928"
"48010714","WFDC5","149708","Wfdc5","209232"
"48010715","WFDC2","10406","Wfdc2","67701"
"48010716","WFDC3","140686","Wfdc3","71856"
"48010717","GP9","2815","Gp9","54368"
"48010718","SH2D4B","387694","Sh2d4b","328381"
"48010719","PTPN9","5780","Ptpn9","56294"
"48010720","CAMTA2","23125","Camta2","216874"
"48010721","KY","339855","Ky","16716"
"48010722","CPE","1363","Cpe","12876"
"48010723","FASTKD2","22868","Fastkd2","75619"
"48010724","DNA2","1763","Dna2","327762"
"48010725","HCK","3055","Hck","15162"
"48010726","APBB2","323","Apbb2","11787"
"48010727","KNOP1","400506","Knop1","66356"
"48010728","FBXW7","55294","Fbxw7","50754"
"48010729","ARHGEF38","54848","Arhgef38","77669"
"48010730","SNPH","9751","Snph","241727"
"48010731","CD40","958","Cd40","21939"
"48010732","MKKS","8195","Mkks","59030"
"48010733","SOS2","6655","Sos2","20663"
"48010734","L2HGDH","79944","L2hgdh","217666"
"48010735","GPHB5","122876","Gphb5","217674"
"48010736","ZNF319","57567","Zfp319","79233"
"48010737","CSNK2A2","1459","Csnk2a2","13000"
"48010738","RFLNB","359845","Rflnb","76566"
"48010739","HTR1D","3352","Htr1d","15552"
"48010740","CHRM3","1131","Chrm3","12671"
"48010741","CHRM4","1132","Chrm4","12672"
"48010742","GNAS","2778","Gnas","14683"
"48010743","GNAZ","2781","Gnaz","14687"
"48010744","ANKHD1","54882","Ankhd1","108857"
"48010744","ANKHD1-EIF4EBP3","404734","Ankhd1","108857"
"48010745","PDE6B","5158","Pde6b","18587"
"48010746","MBOAT4","619373","Mboat4","234155"
"48010747","RUFY1","80230","Rufy1","216724"
"48010748","NKX3-2","579","Nkx3-2","12020"
"48010749","OLFML1","283298","Olfml1","244198"
"48010750","MAP4K3","8491","Map4k3","225028"
"48010751","THUMPD2","80745","Thumpd2","72167"
"48010752","FGD5","152273","Fgd5","232237"
"48010753","SSTR1","6751","Sstr1","20605"
"48010754","TTC6","319089","Ttc6","70846"
"48010755","CHRNA4","1137","Chrna4","11438"
"48010756","ERLIN2","11160","Erlin2","244373"
"48010757","CCBE1","147372","Ccbe1","320924"
"48010758","TUBA1A","7846","Tuba1a","22142"
"48010759","CEP131","22994","Cep131","12009"
"48010760","LSM10","84967","Lsm10","116748"
"48010761","TRIM41","90933","Trim41","211007"
"48010762","TRIM16","10626","Trim16","94092"
"48010762","TRIM16L","147166","Trim16","94092"
"48010763","DGKE","8526","Dgke","56077"
"48010764","CACNA1G","8913","Cacna1g","12291"
"48010765","ANTXR1","84168","Antxr1","69538"
"48010766","IGFBP6","3489","Igfbp6","16012"
"48010767","LETM2","137994","Letm2","270035"
"48010768","TACC1","6867","Tacc1","320165"
"48010769","SYT17","51760","Syt17","110058"
"48010770","SYT15","83849","Syt15","319508"
"48010771","ERFL","390937","Erfl","232974"
"48010772","SYT3","84258","Syt3","20981"
"48010773","SYT6","148281","Syt6","54524"
"48010774","NT5M","56953","Nt5m","103850"
"48010775","SYT7","9066","Syt7","54525"
"48010776","CCDC57","284001","Ccdc57","71276"
"48010777","PCSK2","5126","Pcsk2","18549"
"48010778","PCDH17","27253","Pcdh17","219228"
"48010779","FUZ","80199","Fuz","70300"
"48010780","RTTN","25914","Rttn","246102"
"48010781","BMPR1B","658","Bmpr1b","12167"
"48010782","SMPDL3B","27293","Smpdl3b","100340"
"48010783","TERF1","7013","Terf1","21749"
"48010784","NHS","4810","Nhs","195727"
"48010785","MACROD1","28992","Macrod1","107227"
"48010786","ESAM","90952","Esam","69524"
"48010787","F8","2157","F8","14069"
"48010788","LRRC32","2615","Lrrc32","434215"
"48010789","DOC2A","8448","Doc2a","13446"
"48010790","RPH3A","22895","Rph3a","19894"
"48010791","NMS","129521","Nms","433292"
"48010792","OACYLP","390858","Oacyl","319888"
"48010793","NRGN","4900","Nrgn","64011"
"48010794","RAVER2","55225","Raver2","242570"
"48010795","PAQR6","79957","Paqr6","68957"
"48010796","SKAP1","8631","Skap1","78473"
"48010797","COL12A1","1303","Col12a1","12816"
"48010798","MEGF8","1954","Megf8","269878"
"48010799","AKAP11","11215","Akap11","219181"
"48010800","TNFSF11","8600","Tnfsf11","21943"
"48010801","MROH1","727957","Mroh1","223658"
"48010802","TCF23","150921","Tcf23","69852"
"48010803","TFEB","7942","Tfeb","21425"
"48010804","TFAP4","7023","Tfap4","83383"
"48010805","SREBF1","6720","Srebf1","20787"
"48010806","FRMD8","83786","Frmd8","67457"
"48010806","FRMD8P1","83957","Frmd8","67457"
"48010807","TCF4","6925","Tcf4","21413"
"48010808","PLEKHG2","64857","Plekhg2","101497"
"48010809","PLEKHG3","26030","Plekhg3","263406"
"48010810","LRP6","4040","Lrp6","16974"
"48010811","GRM5","2915","Grm5","108071"
"48010812","NTNG1","22854","Ntng1","80883"
"48010813","RAB38","23682","Rab38","72433"
"48010814","DNASE2B","58511","Dnase2b","56629"
"48010815","RAF1","5894","Raf1","110157"
"48010816","RPS6KA2","6196","Rps6ka2","20112"
"48010817","USP54","159195","Usp54","78787"
"48010818","SYNPO2L","79933","Synpo2l","68760"
"48010819","KCNB1","3745","Kcnb1","16500"
"48010820","KIF13A","63971","Kif13a","16553"
"48010821","PDE1C","5137","Pde1c","18575"
"48010822","ATXN1L","342371","Atxn1l","52335"
"48010823","INTS5","80789","Ints5","109077"
"48010824","TDP1","55775","Tdp1","104884"
"48010825","RPAP1","26015","Rpap1","68925"
"48010826","SHE","126669","She","214547"
"48010827","DOCK9","23348","Dock9","105445"
"48010828","OAF","220323","Oaf","102644"
"48010829","NLGN1","22871","Nlgn1","192167"
"48010830","NLGN2","57555","Nlgn2","216856"
"48010831","TMEM179B","374395","Tmem179b","67706"
"48010832","FANCM","57697","Fancm","104806"
"48010833","BCL11A","53335","Bcl11a","14025"
"48010834","EFHB","151651","Efhb","211482"
"48010835","PPP1R9B","84687","Ppp1r9b","217124"
"48010836","EHBP1","23301","Ehbp1","216565"
"48010837","NAPSA","9476","Napsa","16541"
"48010838","SLC22A5","6584","Slc22a5","20520"
"48010839","AMOTL1","154810","Amotl1","75723"
"48010840","RASSF7","8045","Rassf7","66985"
"48010841","PCDH1","5097","Pcdh1","75599"
"48010842","DYRK4","8798","Dyrk4","101320"
"48010843","ARAP3","64411","Arap3","106952"
"48010844","GNG10","2790","Gng10","14700"
"48010845","COBL","23242","Cobl","12808"
"48010846","KCP","375616","Kcp","333088"
"48010847","CHN2","1124","Chn2","69993"
"48010848","CREB5","9586","Creb5","231991"
"48010849","NACAD","23148","Nacad","192950"
"48010850","TBRG4","9238","Tbrg4","21379"
"48010851","UBR1","197131","Ubr1","22222"
"48010852","ATG9B","285973","Atg9b","213948"
"48010853","ZNF385C","201181","Zfp385c","278304"
"48010854","RECQL4","9401","Recql4","79456"
"48010855","DNAH3","55567","Dnah3","381917"
"48010856","CLCN5","1184","Clcn5","12728"
"48010857","PREX2","80243","Prex2","109294"
"48010858","TRPC7","57113","Trpc7","26946"
"48010859","LYPLAL1","127018","Lyplal1","226791"
"48010860","ANK1","286","Ank1","11733"
"48010861","ADAMTS6","11174","Adamts6","108154"
"48010862","PTBP3","9991","Ptbp3","230257"
"48010863","ATP8B1","5205","Atp8b1","54670"
"48010864","SPATA13","221178","Spata13","219140"
"48010865","KPNA1","3836","Kpna1","16646"
"48010866","TTC39A","22996","Ttc39a","230603"
"48010867","ZFYVE16","9765","Zfyve16","218441"
"48010868","ASXL1","171023","Asxl1","228790"
"48010869","DUOX1","53905","Duox1","99439"
"48010870","DUOX2","50506","Duox2","214593"
"48010871","MAPK9","5601","Mapk9","26420"
"48010872","PDE8B","8622","Pde8b","218461"
"48010873","GNPDA2","132789","Gnpda2","67980"
"48010874","KIRREL3","84623","Kirrel3","67703"
"48010875","CCNY","219771","Ccny","67974"
"48010876","CENPC","1060","Cenpc1","12617"
"48010877","BCL10","8915","Bcl10","12042"
"48010878","CCDC74A","90557","Ccdc74a","72315"
"48010878","CCDC74B","91409","Ccdc74a","72315"
"48010879","RAB9B","51209","Rab9b","319642"
"48010880","ITGA1","3672","Itga1","109700"
"48010881","ALOXE3","59344","Aloxe3","23801"
"48010882","ALOX12B","242","Alox12b","11686"
"48010883","RASGRP2","10235","Rasgrp2","19395"
"48010884","APBB1","322","Apbb1","11785"
